FileNumber,Fragment,IsotopeRatio,IntegratedIsotopeRatio,Average,StdDev,StdError,RelStdError,TICVar,TIC*ITVar,TIC*ITMean,ShotNoise
LCSingleFragmentTestFolder/20201214_07_5 uL Methionine 5uM M+1 5e4 133_1.xlsx,134.0,33S/13C,0,0.1298840881698042,0.01366425107711125,0.0005678668953883075,0.004372105185401199,0.05328737315730526,0.07350830067453466,76174.16753022453,0.0029770448914560143
LCSingleFragmentTestFolder/20201214_07_5 uL Methionine 5uM M+1 5e4 133_2.xlsx,134.0,33S/13C,0,0.1298840881698042,0.01366425107711125,0.0005678668953883075,0.004372105185401199,0.05328737315730526,0.07350830067453466,76174.16753022453,0.0029770448914560143
LCSingleFragmentTestFolder/20201214_07_5 uL Methionine 5uM M+1 5e4 133_3.xlsx,134.0,33S/13C,0,0.1298840881698042,0.01366425107711125,0.0005678668953883075,0.004372105185401199,0.05328737315730526,0.07350830067453466,76174.16753022453,0.0029770448914560143
LCSingleFragmentTestFolder/20201214_07_5 uL Methionine 5uM M+1 5e4 133_1.xlsx,134.0,D/13C,0,0.017403402691122637,0.004647232631687048,0.00019313239721743092,0.011097392886044435,0.05328737315730526,0.07350830067453466,76174.16753022453,0.007722042436380975
LCSingleFragmentTestFolder/20201214_07_5 uL Methionine 5uM M+1 5e4 133_2.xlsx,134.0,D/13C,0,0.017403402691122637,0.004647232631687048,0.00019313239721743092,0.011097392886044435,0.05328737315730526,0.07350830067453466,76174.16753022453,0.007722042436380975
LCSingleFragmentTestFolder/20201214_07_5 uL Methionine 5uM M+1 5e4 133_3.xlsx,134.0,D/13C,0,0.017403402691122637,0.004647232631687048,0.00019313239721743092,0.011097392886044435,0.05328737315730526,0.07350830067453466,76174.16753022453,0.007722042436380975
LCSingleFragmentTestFolder/20201214_07_5 uL Methionine 5uM M+1 5e4 133_1.xlsx,134.0,Unsub/13C,0,0.06264048854594881,0.00882010254649067,0.0003665509526879271,0.005851661779729738,0.05328737315730526,0.07350830067453466,76174.16753022453,0.004156316363110845
LCSingleFragmentTestFolder/20201214_07_5 uL Methionine 5uM M+1 5e4 133_2.xlsx,134.0,Unsub/13C,0,0.06264048854594881,0.00882010254649067,0.0003665509526879271,0.005851661779729738,0.05328737315730526,0.07350830067453466,76174.16753022453,0.004156316363110845
LCSingleFragmentTestFolder/20201214_07_5 uL Methionine 5uM M+1 5e4 133_3.xlsx,134.0,Unsub/13C,0,0.06264048854594881,0.00882010254649067,0.0003665509526879271,0.005851661779729738,0.05328737315730526,0.07350830067453466,76174.16753022453,0.004156316363110845
