FileNumber,Fragment,IsotopeRatio,IntegratedIsotopeRatio,Average,StdDev,StdError,RelStdError,TICVar,TIC*ITVar,TIC*ITMean,ShotNoise
GCTestFolder/02172021_pxylene_newMethod_80_120_1ul_01.xlsx,106.1,UnSub/13C,0.08762498166429823,0.0872533490166098,0.005014281046348047,0.0005789993023802965,0.006635840445162472,1.5707441909707256,0.2798243598972916,243298.4,0.004268973773017591
GCTestFolder/02172021_pxylene_newMethod_80_120_1ul_02.xlsx,106.1,UnSub/13C,0.0862515992590501,0.08682835688593644,0.005059907872313127,0.000584267834430938,0.006728997937833506,1.6159952671835305,0.3267749377740267,250861.77333333335,0.004293880045057175
GCTestFolder/02172021_pxylene_newMethod_80_120_1ul_03.xlsx,106.1,UnSub/13C,0.0873281690436061,0.08820435370750833,0.006240799725101201,0.000715868824436646,0.008116025959563357,1.635259987928458,0.25722154614116466,236018.81578947368,0.004180675621629954
GCTestFolder/02172021_pxylene_newMethod_80_120_1ul_01.xlsx,91.1,UnSub/13C,0.0763974979974334,0.0750574395029576,0.004091008513713806,0.0004723889733299433,0.00629369955141261,1.5707441909707256,0.2798243598972916,243298.4,0.003109749334399715
GCTestFolder/02172021_pxylene_newMethod_80_120_1ul_02.xlsx,91.1,UnSub/13C,0.07738714853961769,0.07618949957789589,0.003649061889027525,0.00042135737278392913,0.005530386406503888,1.6159952671835305,0.3267749377740267,250861.77333333335,0.003100461854469763
GCTestFolder/02172021_pxylene_newMethod_80_120_1ul_03.xlsx,91.1,UnSub/13C,0.07618242053609424,0.0757431721887787,0.005210690103136557,0.0005977071469915732,0.007891234677917584,1.635259987928458,0.25722154614116466,236018.81578947368,0.0030654576882926244
